time	02_Sample_Exc=300nm_Em=450nm_T=700K_I=10mkA_Fon=201.txt_dt=_DT=5s
7024.173	0
7050.383	0
7076.592	0
7102.802	0
7129.011	0
7155.221	0
7181.431	0
7207.640	0
7233.850	0
7260.059	0
7286.269	0
7312.479	0
7338.688	0
7364.898	0
7391.107	0
7417.317	0
7443.527	0
7469.736	0
7495.946	0
7522.155	0
7548.365	0
7574.575	0
7600.784	0
7626.994	0
7653.203	0
7679.413	0
7705.623	0
7731.832	0
7758.042	0
7784.251	0
7810.461	0
7836.671	0
7862.880	0
7889.090	0
7915.299	0
7941.509	0
7967.719	0
7993.928	0
8020.138	0
8046.347	0
8072.557	0
8098.767	0
8124.976	0
8151.186	0
8177.395	0
8203.605	0
8229.815	0
8256.024	0
8282.234	0
8308.443	0
8334.653	0
8360.863	0
8387.072	0
8413.282	0
8439.491	0
8465.701	0
8491.911	0
8518.120	0
8544.330	0
8570.539	0
8596.749	0
8622.959	0
8649.168	0
8675.378	0
8701.587	0
8727.797	0
8754.007	0
8780.216	0
8806.426	0
8832.635	0
8858.845	0
8885.055	0
8911.264	0
8937.474	0
8963.683	0
8989.893	0
9016.103	0
9042.312	0
9068.522	0
9094.731	0
9120.941	0
9147.151	0
9173.360	0
9199.570	0
9225.779	0
9251.989	0
9278.199	0
9304.408	0
9330.618	0
9356.827	0
9383.037	0
9409.247	0
9435.456	0
9461.666	0
9487.875	0
9514.085	0
9540.295	0
9566.504	0
9592.714	0
9618.923	0
9645.133	0
9671.343	0
9697.552	0
9723.762	0
9749.971	0
9776.181	0
9802.391	0
9828.600	0
9854.810	0
9881.019	0
9907.229	0
9933.439	0
9959.648	0
9985.858	0
10012.067	0
10038.277	0
10064.487	0
10090.696	0
10116.906	0
10143.115	0
10169.325	0
10195.535	0
10221.744	0
10247.954	0
10274.163	0
10300.373	0
10326.583	0
10352.792	0
10379.002	0
10405.211	0
10431.421	0
10457.631	0
10483.840	0
10510.050	0
10536.259	0
10562.469	0
10588.679	0
10614.888	0
10641.098	0
10667.307	0
10693.517	0
10719.727	0
10745.936	0
10772.146	0
10798.355	0
10824.565	0
10850.775	0
10876.984	0
10903.194	0
10929.403	0
10955.613	0
10981.823	0
11008.032	0
11034.242	0
11060.451	0
11086.661	0
11112.871	0
11139.080	0
11165.290	0
11191.499	0
11217.709	0
11243.919	0
11270.128	0
11296.338	0
11322.547	0
11348.757	0
11374.967	0
11401.176	0
11427.386	0
11453.595	0
11479.805	0
11506.015	0
11532.224	0
11558.434	0
11584.643	0
11610.853	0
11637.063	0
11663.272	0
11689.482	0
11715.691	0
11741.901	0
11768.111	0
11794.320	0
11820.530	0
11846.739	0
11872.949	0
11899.159	0
11925.368	0
11951.578	0
11977.787	0
12003.997	0
12030.207	0
12056.416	0
12082.626	0
12108.835	0
12135.045	0
12161.255	0
12187.464	0
12213.674	0
12239.883	0
12266.093	0
12292.303	0
12318.512	0
12344.722	0
12370.931	0
12397.141	0
12423.351	0
12449.560	0
12475.770	0
12501.979	0
12528.189	0
12554.399	0
12580.608	0
12606.818	0
12633.027	0
12659.237	0
12685.447	0
12711.656	0
12737.866	0
12764.075	0
12790.285	0
12816.495	0
12842.704	0
12868.914	0
12895.123	0
12921.333	0
12947.543	0
12973.752	0
12999.962	0
13026.171	0
13052.381	0
13078.591	0
13104.800	0
13131.010	0
13157.219	0
13183.429	0
13209.639	0
13235.848	0
13262.058	0
13288.267	0
13314.477	0
13340.687	0
13366.896	0
13393.106	0
