time	02_Sample_Exc=300nm_Em=450nm_T=700K_I=10mkA_Fon=201.txt_dt=_DT=4s
798.798	0
801.408	0
804.019	0
806.629	0
809.240	0
811.850	0
814.460	0
817.071	0
819.681	0
822.292	0
824.902	0
827.513	0
830.123	0
832.734	0
835.344	0
837.954	0
840.565	0
843.175	0
845.786	0
848.396	0
851.007	0
853.617	0
856.228	0
858.838	0
861.449	0
864.059	0
866.669	0
869.280	0
871.890	0
874.501	0
877.111	0
879.722	0
882.332	0
884.943	0
887.553	0
890.163	0
892.774	0
895.384	0
897.995	0
900.605	0
903.216	0
905.826	0
908.437	0
911.047	0
913.658	0
916.268	0
918.878	0
921.489	0
924.099	0
926.710	0
929.320	0
931.931	0
934.541	0
937.152	0
939.762	0
942.372	0
944.983	0
947.593	0
950.204	0
952.814	0
955.425	0
958.035	0
960.646	0
963.256	0
965.867	0
968.477	0
971.087	0
973.698	0
976.308	0
978.919	0
981.529	0
984.140	0
986.750	0
989.361	0
991.971	0
994.581	0
997.192	0
999.802	0
1002.413	0
1005.023	0
1007.634	0
1010.244	0
1012.855	0
1015.465	0
1018.076	0
1020.686	0
1023.296	0
1025.907	0
1028.517	0
1031.128	0
1033.738	0
1036.349	0
1038.959	0
1041.570	0
1044.180	0
1046.790	0
1049.401	0
1052.011	0
1054.622	0
1057.232	0
1059.843	0
1062.453	0
1065.064	0
1067.674	0
1070.285	0
1072.895	0
1075.505	0
1078.116	0
1080.726	0
1083.337	0
1085.947	0
1088.558	0
1091.168	0
1093.779	0
1096.389	0
1098.999	0
1101.610	0
1104.220	0
1106.831	0
1109.441	0
1112.052	0
1114.662	0
1117.273	0
1119.883	0
1122.494	0
1125.104	0
1127.714	0
1130.325	0
1132.935	0
1135.546	0
1138.156	0
1140.767	0
1143.377	0
1145.988	0
1148.598	0
1151.208	0
1153.819	0
1156.429	0
1159.040	0
1161.650	0
1164.261	0
1166.871	0
1169.482	0
1172.092	0
1174.703	0
1177.313	0
1179.923	0
1182.534	0
1185.144	0
1187.755	0
1190.365	0
1192.976	0
1195.586	0
1198.197	0
1200.807	0
1203.417	0
1206.028	0
1208.638	0
1211.249	0
1213.859	0
1216.470	0
1219.080	0
1221.691	0
1224.301	0
1226.912	0
1229.522	0
1232.132	0
1234.743	0
1237.353	0
1239.964	0
1242.574	0
1245.185	0
1247.795	0
1250.406	0
1253.016	0
1255.626	0
1258.237	0
1260.847	0
1263.458	0
1266.068	0
1268.679	0
1271.289	0
1273.900	0
1276.510	0
1279.121	0
1281.731	0
1284.341	0
1286.952	0
1289.562	0
1292.173	0
1294.783	0
1297.394	0
1300.004	0
1302.615	0
1305.225	0
1307.835	0
1310.446	0
1313.056	0
1315.667	0
1318.277	0
1320.888	0
1323.498	0
1326.109	0
1328.719	0
1331.330	0
1333.940	0
1336.550	0
1339.161	0
1341.771	0
1344.382	0
1346.992	0
1349.603	0
1352.213	0
1354.824	0
1357.434	0
1360.044	0
1362.655	0
1365.265	0
1367.876	0
1370.486	0
1373.097	0
1375.707	0
1378.318	0
1380.928	0
1383.539	0
1386.149	0
1388.759	0
1391.370	0
1393.980	0
1396.591	0
1399.201	0
1401.812	0
1404.422	0
1407.033	0
1409.643	0
1412.253	0
1414.864	0
1417.474	0
1420.085	0
1422.695	0
1425.306	0
1427.916	0
1430.527	0
1433.137	0
1435.748	0
1438.358	0
1440.968	0
1443.579	0
1446.189	0
1448.800	0
1451.410	0
1454.021	0
1456.631	0
1459.242	0
1461.852	0
1464.462	0
1467.073	0
1469.683	0
1472.294	0
1474.904	0
1477.515	0
1480.125	0
1482.736	0
1485.346	0
1487.957	0
1490.567	0
1493.177	0
1495.788	0
1498.398	0
1501.009	0
1503.619	0
1506.230	0
1508.840	0
1511.451	0
1514.061	0
1516.671	0
1519.282	0
1521.892	0
1524.503	0
1527.113	0
1529.724	0
1532.334	0
1534.945	0
1537.555	0
1540.166	0
1542.776	0
1545.386	0
1547.997	0
1550.607	0
1553.218	0
1555.828	0
1558.439	0
1561.049	0
1563.660	0
1566.270	0
1568.880	0
1571.491	0
1574.101	0
1576.712	0
1579.322	0
1581.933	0
1584.543	0
1587.154	0
1589.764	0
1592.375	0
1594.985	0
1597.595	0
1600.206	0
1602.816	0
1605.427	0
1608.037	0
1610.648	0
1613.258	0
1615.869	0
1618.479	0
1621.089	0
1623.700	0
1626.310	0
1628.921	0
1631.531	0
1634.142	0
1636.752	0
1639.363	0
1641.973	0
1644.584	0
1647.194	0
1649.804	0
1652.415	0
1655.025	0
1657.636	0
1660.246	0
1662.857	0
1665.467	0
1668.078	0
1670.688	0
1673.298	0
1675.909	0
1678.519	0
1681.130	0
1683.740	0
1686.351	0
1688.961	0
1691.572	0
1694.182	0
1696.793	0
1699.403	0
1702.013	0
1704.624	0
1707.234	0
1709.845	0
1712.455	0
1715.066	0
1717.676	0
1720.287	0
1722.897	0
1725.507	0
1728.118	0
1730.728	0
1733.339	0
1735.949	0
1738.560	0
1741.170	0
1743.781	0
1746.391	0
1749.002	0
1751.612	0
1754.222	0
1756.833	0
1759.443	0
1762.054	0
1764.664	0
1767.275	0
1769.885	0
1772.496	0
1775.106	0
1777.716	0
1780.327	0
1782.937	0
1785.548	0
1788.158	0
1790.769	0
1793.379	0
1795.990	0
1798.600	0
1801.211	0
1803.821	0
1806.431	0
1809.042	0
1811.652	0
1814.263	0
1816.873	0
1819.484	0
1822.094	0
1824.705	0
1827.315	0
1829.925	0
1832.536	0
1835.146	0
1837.757	0
1840.367	0
1842.978	0
1845.588	0
1848.199	0
1850.809	0
1853.420	0
1856.030	0
1858.640	0
1861.251	0
1863.861	0
1866.472	0
1869.082	0
1871.693	0
1874.303	0
1876.914	0
1879.524	0
1882.134	0
1884.745	0
1887.355	0
1889.966	0
1892.576	0
1895.187	0
1897.797	0
1900.408	0
1903.018	0
1905.629	0
1908.239	0
1910.849	0
1913.460	0
1916.070	0
1918.681	0
1921.291	0
1923.902	0
1926.512	0
1929.123	0
1931.733	0
1934.343	0
1936.954	0
1939.564	0
1942.175	0
1944.785	0
1947.396	0
1950.006	0
1952.617	0
1955.227	0
1957.838	0
1960.448	0
1963.058	0
1965.669	0
1968.279	0
1970.890	0
1973.500	0
1976.111	0
1978.721	0
1981.332	0
1983.942	0
1986.552	0
1989.163	0
1991.773	0
1994.384	0
1996.994	0
1999.605	0
2002.215	0
2004.826	0
2007.436	0
2010.047	0
2012.657	0
2015.267	0
2017.878	0
2020.488	0
2023.099	0
2025.709	0
2028.320	0
2030.930	0
2033.541	0
2036.151	0
2038.761	0
2041.372	0
2043.982	0
2046.593	0
2049.203	0
2051.814	0
2054.424	0
2057.035	0
2059.645	0
2062.256	0
2064.866	0
2067.476	0
2070.087	0
2072.697	0
2075.308	0
2077.918	0
2080.529	0
2083.139	0
2085.750	0
2088.360	0
2090.970	0
2093.581	0
2096.191	0
2098.802	0
2101.412	0
2104.023	0
2106.633	0
2109.244	0
2111.854	0
2114.465	0
2117.075	0
2119.685	0
2122.296	0
2124.906	0
2127.517	0
2130.127	0
2132.738	0
2135.348	0
2137.959	0
2140.569	0
2143.179	0
2145.790	0
2148.400	0
2151.011	0
2153.621	0
2156.232	0
2158.842	0
2161.453	0
2164.063	0
2166.674	0
2169.284	0
2171.894	0
2174.505	0
2177.115	0
2179.726	0
2182.336	0
2184.947	0
2187.557	0
2190.168	0
2192.778	0
2195.388	0
2197.999	0
2200.609	0
2203.220	0
2205.830	0
2208.441	0
2211.051	0
2213.662	0
2216.272	0
2218.883	0
2221.493	0
2224.103	0
2226.714	0
2229.324	0
2231.935	0
2234.545	0
2237.156	0
2239.766	0
2242.377	0
2244.987	0
2247.597	0
2250.208	0
2252.818	0
2255.429	0
2258.039	0
2260.650	0
2263.260	0
2265.871	0
2268.481	0
2271.092	0
2273.702	0
2276.312	0
2278.923	0
2281.533	0
2284.144	0
2286.754	0
2289.365	0
2291.975	0
2294.586	0
2297.196	0
2299.806	0
2302.417	0
2305.027	0
2307.638	0
2310.248	0
2312.859	0
2315.469	0
2318.080	0
2320.690	0
2323.301	0
2325.911	0
2328.521	0
2331.132	0
2333.742	0
2336.353	0
2338.963	0
2341.574	0
2344.184	0
2346.795	0
2349.405	0
2352.015	0
2354.626	0
2357.236	0
2359.847	0
2362.457	0
2365.068	0
2367.678	0
2370.289	0
2372.899	0
2375.510	0
2378.120	0
2380.730	0
2383.341	0
2385.951	0
2388.562	0
2391.172	0
2393.783	0
2396.393	0
2399.004	0
2401.614	0
2404.224	0
2406.835	0
2409.445	0
2412.056	0
2414.666	0
2417.277	0
2419.887	0
2422.498	0
2425.108	0
2427.719	0
2430.329	0
2432.939	0
2435.550	0
2438.160	0
2440.771	0
2443.381	0
2445.992	0
2448.602	0
2451.213	0
2453.823	0
2456.433	0
2459.044	0
2461.654	0
2464.265	0
2466.875	0
2469.486	0
2472.096	0
2474.707	0
2477.317	0
2479.928	0
2482.538	0
2485.148	0
2487.759	0
2490.369	0
2492.980	0
2495.590	0
2498.201	0
2500.811	0
2503.422	0
2506.032	0
2508.642	0
2511.253	0
2513.863	0
2516.474	0
2519.084	0
2521.695	0
2524.305	0
2526.916	0
2529.526	0
2532.137	0
2534.747	0
2537.357	0
2539.968	0
2542.578	0
2545.189	0
2547.799	0
2550.410	0
2553.020	0
2555.631	0
2558.241	0
2560.851	0
2563.462	0
2566.072	0
2568.683	0
2571.293	0
2573.904	0
2576.514	0
2579.125	0
2581.735	0
2584.346	0
2586.956	0
2589.566	0
2592.177	0
2594.787	0
2597.398	0
2600.008	0
2602.619	0
2605.229	0
2607.840	0
2610.450	0
2613.060	0
2615.671	0
2618.281	0
2620.892	0
2623.502	0
2626.113	0
2628.723	0
2631.334	0
2633.944	0
2636.555	0
2639.165	0
2641.775	0
2644.386	0
2646.996	0
2649.607	0
2652.217	0
2654.828	0
2657.438	0
2660.049	0
2662.659	0
2665.269	0
2667.880	0
2670.490	0
2673.101	0
2675.711	0
2678.322	0
2680.932	0
2683.543	0
2686.153	0
2688.764	0
2691.374	0
2693.984	0
2696.595	0
2699.205	0
2701.816	0
2704.426	0
2707.037	0
2709.647	0
2712.258	0
2714.868	0
2717.478	0
2720.089	0
2722.699	0
2725.310	0
2727.920	0
2730.531	0
2733.141	0
2735.752	0
2738.362	0
2740.973	0
2743.583	0
2746.193	0
2748.804	0
2751.414	0
2754.025	0
2756.635	0
2759.246	0
2761.856	0
2764.467	0
2767.077	0
2769.687	0
2772.298	0
2774.908	0
2777.519	0
2780.129	0
2782.740	0
2785.350	0
2787.961	0
2790.571	0
2793.182	0
2795.792	0
2798.402	0
2801.013	0
2803.623	0
2806.234	0
2808.844	0
2811.455	0
2814.065	0
2816.676	0
2819.286	0
2821.896	0
2824.507	0
2827.117	0
2829.728	0
2832.338	0
2834.949	0
2837.559	0
2840.170	0
2842.780	0
2845.391	0
2848.001	0
2850.611	0
2853.222	0
2855.832	0
2858.443	0
2861.053	0
2863.664	0
2866.274	0
2868.885	0
2871.495	0
2874.105	0
2876.716	0
2879.326	0
2881.937	0
2884.547	0
2887.158	0
2889.768	0
2892.379	0
2894.989	0
2897.600	0
2900.210	0
2902.820	0
2905.431	0
2908.041	0
2910.652	0
2913.262	0
2915.873	0
2918.483	0
2921.094	0
2923.704	0
2926.314	0
2928.925	0
2931.535	0
2934.146	0
2936.756	0
2939.367	0
2941.977	0
2944.588	0
2947.198	0
2949.809	0
2952.419	0
2955.029	0
2957.640	0
2960.250	0
2962.861	0
2965.471	0
2968.082	0
2970.692	0
2973.303	0
2975.913	0
2978.523	0
2981.134	0
2983.744	0
2986.355	0
2988.965	0
2991.576	0
2994.186	0
2996.797	0
2999.407	0
3002.018	0
3004.628	0
3007.238	0
3009.849	0
3012.459	0
3015.070	0
3017.680	0
3020.291	0
3022.901	0
3025.512	0
3028.122	0
3030.732	0
3033.343	0
3035.953	0
3038.564	0
3041.174	0
3043.785	0
3046.395	0
3049.006	0
3051.616	0
3054.227	0
3056.837	0
3059.447	0
3062.058	0
3064.668	0
3067.279	0
3069.889	0
3072.500	0
3075.110	0
3077.721	0
3080.331	0
3082.941	0
3085.552	0
3088.162	0
3090.773	0
3093.383	0
3095.994	0
3098.604	0
3101.215	0
3103.825	0
3106.436	0
3109.046	0
3111.656	0
3114.267	0
3116.877	0
3119.488	0
3122.098	0
3124.709	0
3127.319	0
3129.930	0
3132.540	0
3135.150	0
3137.761	0
3140.371	0
3142.982	0
3145.592	0
3148.203	0
3150.813	0
3153.424	0
3156.034	0
3158.645	0
3161.255	0
3163.865	0
3166.476	0
3169.086	0
3171.697	0
3174.307	0
3176.918	0
3179.528	0
3182.139	0
3184.749	0
3187.359	0
3189.970	0
3192.580	0
3195.191	0
3197.801	0
3200.412	0
3203.022	0
3205.633	0
3208.243	0
3210.854	0
3213.464	0
3216.074	0
3218.685	0
3221.295	0
3223.906	0
3226.516	0
3229.127	0
3231.737	0
3234.348	0
3236.958	0
3239.568	0
3242.179	0
3244.789	0
3247.400	0
3250.010	0
3252.621	0
3255.231	0
3257.842	0
3260.452	0
3263.063	0
3265.673	0
3268.283	0
3270.894	0
3273.504	0
3276.115	0
3278.725	0
3281.336	0
3283.946	0
3286.557	0
3289.167	0
3291.777	0
3294.388	0
3296.998	0
3299.609	0
3302.219	0
3304.830	0
3307.440	0
3310.051	0
3312.661	0
3315.272	0
3317.882	0
3320.492	0
3323.103	0
3325.713	0
3328.324	0
3330.934	0
3333.545	0
3336.155	0
3338.766	0
3341.376	0
3343.986	0
3346.597	0
3349.207	0
3351.818	0
3354.428	0
3357.039	0
3359.649	0
3362.260	0
3364.870	0
3367.481	0
3370.091	0
3372.701	0
3375.312	0
3377.922	0
3380.533	0
3383.143	0
3385.754	0
3388.364	0
3390.975	0
3393.585	0
3396.195	0
3398.806	0
3401.416	0
3404.027	0
3406.637	0
3409.248	0
3411.858	0
3414.469	0
3417.079	0
3419.690	0
3422.300	0
3424.910	0
3427.521	0
3430.131	0
3432.742	0
3435.352	0
3437.963	0
3440.573	0
3443.184	0
3445.794	0
3448.404	0
3451.015	0
3453.625	0
3456.236	0
3458.846	0
3461.457	0
3464.067	0
3466.678	0
3469.288	0
3471.899	0
3474.509	0
3477.119	0
3479.730	0
3482.340	0
3484.951	0
3487.561	0
3490.172	0
3492.782	0
3495.393	0
3498.003	0
3500.613	0
3503.224	0
3505.834	0
3508.445	0
3511.055	0
3513.666	0
3516.276	0
3518.887	0
3521.497	0
3524.108	0
3526.718	0
3529.328	0
3531.939	0
3534.549	0
3537.160	0
3539.770	0
3542.381	0
3544.991	0
3547.602	0
3550.212	0
3552.822	0
3555.433	0
3558.043	0
3560.654	0
3563.264	0
3565.875	0
3568.485	0
3571.096	0
3573.706	0
3576.317	0
3578.927	0
3581.537	0
3584.148	0
3586.758	0
3589.369	0
3591.979	0
3594.590	0
3597.200	0
3599.811	0
3602.421	0
3605.031	0
3607.642	0
3610.252	0
3612.863	0
3615.473	0
3618.084	0
3620.694	0
3623.305	0
3625.915	0
3628.526	0
3631.136	0
3633.746	0
3636.357	0
3638.967	0
3641.578	0
3644.188	0
3646.799	0
3649.409	0
3652.020	0
3654.630	0
3657.240	0
3659.851	0
3662.461	0
3665.072	0
3667.682	0
3670.293	0
3672.903	0
3675.514	0
3678.124	0
3680.735	0
3683.345	0
3685.955	0
3688.566	0
3691.176	0
3693.787	0
3696.397	0
3699.008	0
3701.618	0
3704.229	0
3706.839	0
3709.449	0
3712.060	0
3714.670	0
3717.281	0
3719.891	0
3722.502	0
3725.112	0
3727.723	0
3730.333	0
3732.944	0
3735.554	0
3738.164	0
3740.775	0
3743.385	0
3745.996	0
3748.606	0
3751.217	0
3753.827	0
3756.438	0
3759.048	0
3761.658	0
3764.269	0
3766.879	0
3769.490	0
3772.100	0
3774.711	0
3777.321	0
3779.932	0
3782.542	0
3785.153	0
3787.763	0
3790.373	0
3792.984	0
3795.594	0
3798.205	0
3800.815	0
3803.426	0
3806.036	0
3808.647	0
3811.257	0
3813.867	0
3816.478	0
3819.088	0
3821.699	0
3824.309	0
3826.920	0
3829.530	0
3832.141	0
3834.751	0
3837.362	0
3839.972	0
3842.582	0
3845.193	0
3847.803	0
3850.414	0
3853.024	0
3855.635	0
3858.245	0
3860.856	0
3863.466	0
3866.076	0
3868.687	0
3871.297	0
3873.908	0
3876.518	0
3879.129	0
3881.739	0
3884.350	0
3886.960	0
3889.571	0
3892.181	0
3894.791	0
3897.402	0
3900.012	0
3902.623	0
3905.233	0
3907.844	0
3910.454	0
3913.065	0
3915.675	0
3918.285	0
3920.896	0
3923.506	0
3926.117	0
3928.727	0
3931.338	0
3933.948	0
3936.559	0
3939.169	0
3941.780	0
3944.390	0
3947.000	0
3949.611	0
3952.221	0
3954.832	0
3957.442	0
3960.053	0
3962.663	0
3965.274	0
3967.884	0
3970.494	0
3973.105	0
3975.715	0
3978.326	0
3980.936	0
3983.547	0
3986.157	0
3988.768	0
3991.378	0
3993.989	0
3996.599	0
3999.209	0
4001.820	0
4004.430	0
4007.041	0
4009.651	0
4012.262	0
4014.872	0
4017.483	0
4020.093	0
4022.703	0
4025.314	0
4027.924	0
4030.535	0
4033.145	0
4035.756	0
4038.366	0
4040.977	0
4043.587	0
4046.198	0
4048.808	0
4051.418	0
4054.029	0
4056.639	0
4059.250	0
4061.860	0
4064.471	0
4067.081	0
4069.692	0
4072.302	0
4074.912	0
4077.523	0
4080.133	0
4082.744	0
4085.354	0
4087.965	0
4090.575	0
4093.186	0
4095.796	0
4098.407	0
4101.017	0
4103.627	0
4106.238	0
4108.848	0
4111.459	0
4114.069	0
4116.680	0
4119.290	0
4121.901	0
4124.511	0
4127.121	0
4129.732	0
4132.342	0
4134.953	0
4137.563	0
4140.174	0
4142.784	0
4145.395	0
4148.005	0
4150.616	0
4153.226	0
4155.836	0
4158.447	0
4161.057	0
4163.668	0
4166.278	0
4168.889	0
4171.499	0
4174.110	0
4176.720	0
4179.330	0
4181.941	0
4184.551	0
4187.162	0
4189.772	0
4192.383	0
4194.993	0
4197.604	0
4200.214	0
4202.825	0
4205.435	0
4208.045	0
4210.656	0
4213.266	0
4215.877	0
4218.487	0
4221.098	0
4223.708	0
4226.319	0
4228.929	0
4231.539	0
4234.150	0
4236.760	0
4239.371	0
4241.981	0
4244.592	0
4247.202	0
4249.813	0
4252.423	0
4255.034	0
4257.644	0
4260.254	0
4262.865	0
4265.475	0
4268.086	0
4270.696	0
4273.307	0
4275.917	0
4278.528	0
4281.138	0
4283.748	0
4286.359	0
4288.969	0
4291.580	0
4294.190	0
4296.801	57
4299.411	383
4302.022	9
4304.632	0
4307.243	0
4309.853	0
4312.463	0
4315.074	0
4317.684	0
4320.295	0
4322.905	0
4325.516	0
4328.126	0
4330.737	0
4333.347	0
4335.957	0
4338.568	0
4341.178	0
4343.789	0
4346.399	0
4349.010	0
4351.620	0
4354.231	0
4356.841	0
4359.452	0
4362.062	0
4364.672	0
4367.283	0
4369.893	0
4372.504	0
4375.114	0
4377.725	0
4380.335	0
4382.946	0
4385.556	0
4388.166	0
4390.777	0
4393.387	0
4395.998	0
4398.608	0
4401.219	0
4403.829	0
4406.440	0
4409.050	0
4411.661	0
4414.271	0
4416.881	0
4419.492	0
4422.102	0
4424.713	0
4427.323	0
4429.934	0
4432.544	0
4435.155	0
4437.765	0
4440.375	0
4442.986	0
4445.596	0
4448.207	0
4450.817	0
4453.428	0
4456.038	0
4458.649	0
4461.259	0
4463.870	0
4466.480	0
4469.090	0
4471.701	0
4474.311	0
4476.922	0
4479.532	0
4482.143	0
4484.753	0
4487.364	0
4489.974	0
4492.585	0
4495.195	0
4497.805	0
4500.416	0
4503.026	0
4505.637	0
4508.247	0
4510.858	0
4513.468	0
4516.079	0
4518.689	0
4521.299	0
4523.910	0
4526.520	0
4529.131	0
4531.741	0
4534.352	0
4536.962	0
4539.573	0
4542.183	0
4544.794	0
4547.404	0
4550.014	0
4552.625	0
4555.235	0
4557.846	0
4560.456	0
4563.067	0
4565.677	0
4568.288	0
4570.898	0
4573.508	0
4576.119	0
4578.729	0
4581.340	0
4583.950	0
4586.561	0
4589.171	0
4591.782	0
4594.392	0
4597.003	0
4599.613	0
4602.223	0
4604.834	0
4607.444	0
4610.055	0
4612.665	0
4615.276	0
4617.886	0
4620.497	0
4623.107	0
4625.717	0
4628.328	0
4630.938	0
4633.549	0
4636.159	0
4638.770	0
4641.380	0
4643.991	0
4646.601	0
4649.212	0
4651.822	0
4654.432	0
4657.043	0
4659.653	0
4662.264	0
4664.874	0
4667.485	0
4670.095	0
4672.706	0
4675.316	0
4677.926	0
4680.537	0
4683.147	0
4685.758	0
4688.368	0
4690.979	0
4693.589	0
4696.200	0
4698.810	0
4701.421	0
4704.031	0
4706.641	0
4709.252	0
4711.862	0
4714.473	0
4717.083	0
4719.694	0
4722.304	0
4724.915	0
4727.525	0
4730.135	0
4732.746	0
4735.356	0
4737.967	0
4740.577	0
4743.188	0
4745.798	0
4748.409	0
4751.019	0
4753.630	0
4756.240	0
4758.850	0
4761.461	0
4764.071	0
4766.682	0
4769.292	0
4771.903	0
4774.513	0
4777.124	0
4779.734	0
4782.344	0
4784.955	0
4787.565	0
4790.176	0
4792.786	0
4795.397	0
4798.007	0
4800.618	0
4803.228	0
4805.839	0
4808.449	0
4811.059	0
4813.670	0
4816.280	0
4818.891	0
4821.501	0
4824.112	0
4826.722	0
4829.333	0
4831.943	0
4834.553	0
4837.164	0
4839.774	0
4842.385	0
4844.995	0
4847.606	0
4850.216	0
4852.827	0
4855.437	0
4858.048	0
4860.658	0
4863.268	0
4865.879	0
4868.489	0
4871.100	0
4873.710	0
4876.321	0
4878.931	0
4881.542	0
4884.152	0
4886.762	0
4889.373	0
4891.983	0
4894.594	0
4897.204	0
4899.815	0
4902.425	0
4905.036	0
4907.646	0
4910.257	0
4912.867	0
4915.477	0
4918.088	0
4920.698	0
4923.309	0
4925.919	0
4928.530	0
4931.140	0
4933.751	0
4936.361	0
4938.971	0
4941.582	0
4944.192	0
4946.803	0
4949.413	0
4952.024	0
4954.634	0
4957.245	0
4959.855	0
4962.466	0
4965.076	0
4967.686	0
4970.297	0
4972.907	0
4975.518	0
4978.128	0
4980.739	0
4983.349	0
4985.960	0
4988.570	0
4991.180	0
4993.791	0
4996.401	0
4999.012	0
5001.622	0
5004.233	0
5006.843	0
5009.454	0
5012.064	0
5014.675	0
5017.285	0
5019.895	0
5022.506	0
5025.116	0
5027.727	0
5030.337	0
5032.948	0
5035.558	0
5038.169	0
5040.779	0
5043.389	0
5046.000	0
5048.610	0
5051.221	0
5053.831	0
5056.442	0
5059.052	0
5061.663	0
5064.273	0
5066.884	0
5069.494	0
5072.104	0
5074.715	0
5077.325	0
5079.936	0
5082.546	0
5085.157	0
5087.767	0
5090.378	0
5092.988	0
5095.598	0
5098.209	0
5100.819	0
5103.430	0
5106.040	0
5108.651	0
5111.261	0
5113.872	0
5116.482	0
5119.093	0
5121.703	0
5124.313	0
5126.924	0
5129.534	0
5132.145	0
5134.755	0
5137.366	0
5139.976	0
5142.587	0
5145.197	0
5147.807	0
5150.418	0
5153.028	0
5155.639	0
5158.249	0
5160.860	0
5163.470	0
5166.081	0
5168.691	0
5171.302	0
5173.912	0
5176.522	0
5179.133	0
5181.743	0
5184.354	0
5186.964	0
5189.575	0
5192.185	0
5194.796	0
5197.406	0
5200.016	0
5202.627	0
5205.237	0
5207.848	0
5210.458	0
5213.069	0
5215.679	0
5218.290	0
5220.900	0
5223.511	0
5226.121	0
5228.731	0
5231.342	0
5233.952	0
5236.563	0
5239.173	0
5241.784	0
5244.394	0
5247.005	0
5249.615	0
5252.225	0
5254.836	0
5257.446	0
5260.057	0
5262.667	0
5265.278	0
5267.888	0
5270.499	0
5273.109	0
5275.720	0
5278.330	0
5280.940	0
5283.551	0
5286.161	0
5288.772	0
5291.382	0
5293.993	0
5296.603	0
5299.214	0
5301.824	0
5304.434	0
5307.045	0
5309.655	0
5312.266	0
5314.876	0
5317.487	0
5320.097	0
