time	02_Sample_Exc=300nm_Em=450nm_T=700K_I=10mkA_Fon=201.txt_dt=_DT=8s
137.049	0
137.701	0
138.354	0
139.006	0
139.659	0
140.312	0
140.964	0
141.617	0
142.270	0
142.922	0
143.575	0
144.227	0
144.880	0
145.533	0
146.185	0
146.838	0
147.490	0
148.143	0
148.796	0
149.448	0
150.101	0
150.753	0
151.406	0
152.059	0
152.711	0
153.364	0
154.017	0
154.669	0
155.322	0
155.974	0
156.627	0
157.280	0
157.932	0
158.585	0
159.237	0
159.890	0
160.543	0
161.195	0
161.848	0
162.501	0
163.153	0
163.806	0
164.458	0
165.111	0
165.764	0
166.416	0
167.069	0
167.721	0
168.374	0
169.027	0
169.679	0
170.332	0
170.984	0
171.637	0
172.290	0
172.942	0
173.595	0
174.248	0
174.900	0
175.553	0
176.205	0
176.858	0
177.511	0
178.163	0
178.816	0
179.468	0
180.121	0
180.774	0
181.426	0
182.079	0
182.732	0
183.384	0
184.037	0
184.689	0
185.342	0
185.995	0
186.647	0
187.300	0
187.952	0
188.605	0
189.258	0
189.910	0
190.563	0
191.215	0
191.868	0
192.521	0
193.173	0
193.826	0
194.479	0
195.131	0
195.784	0
196.436	0
197.089	0
197.742	0
198.394	0
199.047	0
199.699	0
200.352	0
201.005	0
201.657	0
202.310	0
202.962	0
203.615	0
204.268	0
204.920	0
205.573	0
206.226	0
206.878	0
207.531	0
208.183	0
208.836	0
209.489	0
210.141	0
210.794	0
211.446	0
212.099	0
212.752	0
213.404	0
214.057	0
214.710	0
215.362	0
216.015	0
216.667	0
217.320	0
217.973	0
218.625	0
219.278	0
219.930	0
220.583	0
221.236	0
221.888	0
222.541	0
223.193	0
223.846	0
224.499	0
225.151	0
225.804	0
226.457	0
227.109	0
227.762	0
228.414	0
229.067	0
229.720	0
230.372	0
231.025	0
231.677	0
232.330	0
232.983	0
233.635	0
234.288	0
234.941	0
235.593	0
236.246	0
236.898	0
237.551	0
238.204	0
238.856	0
239.509	0
240.161	0
240.814	0
241.467	0
242.119	0
242.772	0
243.424	0
244.077	0
244.730	0
245.382	0
246.035	0
246.688	0
247.340	0
247.993	0
248.645	0
249.298	0
249.951	0
250.603	0
251.256	0
251.908	0
252.561	0
253.214	0
253.866	0
254.519	0
255.171	0
255.824	0
256.477	0
257.129	0
257.782	0
258.435	0
259.087	0
259.740	0
260.392	0
261.045	0
261.698	0
262.350	0
263.003	0
263.655	0
264.308	0
264.961	0
265.613	0
266.266	0
266.919	0
267.571	0
268.224	0
268.876	0
269.529	0
270.182	0
270.834	0
271.487	0
272.139	0
272.792	0
273.445	0
274.097	0
274.750	0
275.402	0
276.055	0
276.708	0
277.360	0
278.013	0
278.666	0
279.318	0
279.971	0
280.623	0
281.276	0
281.929	0
282.581	0
283.234	0
283.886	0
284.539	0
285.192	0
285.844	0
286.497	0
287.150	0
287.802	0
288.455	0
289.107	0
289.760	0
290.413	0
291.065	0
291.718	0
292.370	0
293.023	0
293.676	0
294.328	0
294.981	0
295.633	0
296.286	0
296.939	0
297.591	0
298.244	0
298.897	0
299.549	0
300.202	0
300.854	0
301.507	0
302.160	0
302.812	0
303.465	0
304.117	0
304.770	0
305.423	0
306.075	0
306.728	0
307.380	0
308.033	0
308.686	0
309.338	0
309.991	0
310.644	0
311.296	0
311.949	0
312.601	0
313.254	0
313.907	0
314.559	0
315.212	0
315.864	0
316.517	0
317.170	0
317.822	0
318.475	0
319.128	0
319.780	0
320.433	0
321.085	0
321.738	0
322.391	0
323.043	0
323.696	0
324.348	0
325.001	0
325.654	0
326.306	0
326.959	0
327.611	0
328.264	0
328.917	0
329.569	0
330.222	0
330.875	0
331.527	0
332.180	0
332.832	0
333.485	0
334.138	0
334.790	0
335.443	0
336.095	0
336.748	0
337.401	0
338.053	0
338.706	0
339.359	0
340.011	0
340.664	0
341.316	0
341.969	0
342.622	0
343.274	0
343.927	0
344.579	0
345.232	0
345.885	0
346.537	0
347.190	0
347.842	0
348.495	0
349.148	0
349.800	0
350.453	0
351.106	0
351.758	0
352.411	0
353.063	0
353.716	0
354.369	0
355.021	0
355.674	0
356.326	0
356.979	0
357.632	0
358.284	0
358.937	0
359.589	0
360.242	0
360.895	0
361.547	0
362.200	0
362.853	0
363.505	0
364.158	0
364.810	0
365.463	0
366.116	0
366.768	0
367.421	0
368.073	0
368.726	0
369.379	0
370.031	0
370.684	0
371.337	0
371.989	0
372.642	0
373.294	0
373.947	0
374.600	0
375.252	0
375.905	0
376.557	0
377.210	0
377.863	0
378.515	0
379.168	0
379.820	0
380.473	0
381.126	0
381.778	0
382.431	0
383.084	0
383.736	0
384.389	0
385.041	0
385.694	0
386.347	0
386.999	0
387.652	0
388.304	0
388.957	0
389.610	0
390.262	0
390.915	0
391.568	0
392.220	0
392.873	0
393.525	0
394.178	0
394.831	0
395.483	0
396.136	0
396.788	0
397.441	0
398.094	0
398.746	0
399.399	0
400.051	0
400.704	0
401.357	0
402.009	0
402.662	0
403.315	0
403.967	0
404.620	0
405.272	0
405.925	0
406.578	0
407.230	0
407.883	0
408.535	0
409.188	0
409.841	0
410.493	0
411.146	0
411.798	0
412.451	0
413.104	0
413.756	0
414.409	0
415.062	0
415.714	0
416.367	0
417.019	0
417.672	0
418.325	0
418.977	0
419.630	0
420.282	0
420.935	0
421.588	0
422.240	0
422.893	0
423.546	0
424.198	0
424.851	0
425.503	0
426.156	0
426.809	0
427.461	0
428.114	0
428.766	0
429.419	0
430.072	0
430.724	0
431.377	0
432.029	0
432.682	0
433.335	0
433.987	0
434.640	0
435.293	0
435.945	0
436.598	0
437.250	0
437.903	0
438.556	0
439.208	0
439.861	0
440.513	0
441.166	0
441.819	0
442.471	0
443.124	0
443.777	0
444.429	0
445.082	0
445.734	0
446.387	0
447.040	0
447.692	0
448.345	0
448.997	0
449.650	0
450.303	0
450.955	0
451.608	0
452.260	0
452.913	0
453.566	0
454.218	0
454.871	0
455.524	0
456.176	0
456.829	0
457.481	0
458.134	0
458.787	0
459.439	0
460.092	0
460.744	0
461.397	0
462.050	0
462.702	0
463.355	0
464.007	0
464.660	0
465.313	0
465.965	0
466.618	0
467.271	0
467.923	0
468.576	0
469.228	0
469.881	0
470.534	0
471.186	0
471.839	0
472.491	0
473.144	0
473.797	0
474.449	0
475.102	0
475.755	0
476.407	0
477.060	0
477.712	0
478.365	0
479.018	0
479.670	0
480.323	0
480.975	0
481.628	0
482.281	0
482.933	0
483.586	0
484.238	0
484.891	0
485.544	0
486.196	0
486.849	0
487.502	0
488.154	0
488.807	0
489.459	0
490.112	0
490.765	0
491.417	0
492.070	0
492.722	0
493.375	0
494.028	0
494.680	0
495.333	0
495.986	0
496.638	0
497.291	0
497.943	0
498.596	0
499.249	0
499.901	0
500.554	0
501.206	0
501.859	0
502.512	0
503.164	0
503.817	0
504.469	0
505.122	0
505.775	0
506.427	0
507.080	0
507.733	0
508.385	0
509.038	0
509.690	0
510.343	0
510.996	0
511.648	0
512.301	0
512.953	0
513.606	0
514.259	0
514.911	0
515.564	0
516.216	0
516.869	0
517.522	0
518.174	0
518.827	0
519.480	0
520.132	0
520.785	0
521.437	0
522.090	0
522.743	0
523.395	0
524.048	0
524.700	0
525.353	0
526.006	0
526.658	0
527.311	0
527.964	0
528.616	0
529.269	0
529.921	0
530.574	0
531.227	0
531.879	0
532.532	0
533.184	0
533.837	0
534.490	0
535.142	0
535.795	0
536.447	0
537.100	0
537.753	0
538.405	0
539.058	0
539.711	0
540.363	0
541.016	0
541.668	0
542.321	0
542.974	0
543.626	0
544.279	0
544.931	0
545.584	0
546.237	0
546.889	0
547.542	0
548.195	0
548.847	0
549.500	0
550.152	0
550.805	0
551.458	0
552.110	0
552.763	0
553.415	0
554.068	0
554.721	0
555.373	0
556.026	0
556.678	0
557.331	0
557.984	0
558.636	0
559.289	0
559.942	0
560.594	0
561.247	0
561.899	0
562.552	0
563.205	0
563.857	0
564.510	0
565.162	0
565.815	0
566.468	0
567.120	0
567.773	0
568.425	0
569.078	0
569.731	0
570.383	0
571.036	0
571.689	0
572.341	0
572.994	0
573.646	0
574.299	0
574.952	0
575.604	0
576.257	0
576.909	0
577.562	0
578.215	0
578.867	0
579.520	0
580.173	0
580.825	0
581.478	0
582.130	0
582.783	0
583.436	0
584.088	0
584.741	0
585.393	0
586.046	0
586.699	0
587.351	0
588.004	0
588.656	0
589.309	0
589.962	0
590.614	0
591.267	0
591.920	0
592.572	0
593.225	0
593.877	0
594.530	0
595.183	0
595.835	0
596.488	0
597.140	0
597.793	0
598.446	0
599.098	0
599.751	0
600.404	0
601.056	0
601.709	0
602.361	0
603.014	0
603.667	0
604.319	0
604.972	0
605.624	0
606.277	0
606.930	0
607.582	0
608.235	0
608.887	0
609.540	0
610.193	0
610.845	0
611.498	0
612.151	0
612.803	0
613.456	0
614.108	0
614.761	0
615.414	0
616.066	0
616.719	0
617.371	0
618.024	0
618.677	0
619.329	0
619.982	0
620.634	0
621.287	0
621.940	0
622.592	0
623.245	0
623.898	0
624.550	0
625.203	0
625.855	0
626.508	0
627.161	0
627.813	0
628.466	0
629.118	0
629.771	0
630.424	0
631.076	0
631.729	0
632.382	0
633.034	0
633.687	0
634.339	0
634.992	0
635.645	0
636.297	0
636.950	0
637.602	0
638.255	0
638.908	0
639.560	0
640.213	0
640.865	0
641.518	0
642.171	0
642.823	0
643.476	0
644.129	0
644.781	0
645.434	0
646.086	0
646.739	0
647.392	0
648.044	0
648.697	0
649.349	0
650.002	0
650.655	0
651.307	0
651.960	0
652.613	0
653.265	0
653.918	0
654.570	0
655.223	0
655.876	0
656.528	0
657.181	0
657.833	0
658.486	0
659.139	0
659.791	0
660.444	0
661.096	0
661.749	0
662.402	0
663.054	0
663.707	0
664.360	0
665.012	0
665.665	0
666.317	0
666.970	0
667.623	0
668.275	0
668.928	0
669.580	0
670.233	0
670.886	0
671.538	0
672.191	0
672.843	0
673.496	0
674.149	0
674.801	0
675.454	0
676.107	0
676.759	0
677.412	0
678.064	0
678.717	0
679.370	0
680.022	0
680.675	0
681.327	0
681.980	0
682.633	0
683.285	0
683.938	0
684.591	0
685.243	0
685.896	0
686.548	0
687.201	0
687.854	0
688.506	0
689.159	0
689.811	0
690.464	0
691.117	0
691.769	0
692.422	0
693.074	0
693.727	0
694.380	0
695.032	0
695.685	0
696.338	0
696.990	0
697.643	0
698.295	0
698.948	0
699.601	0
700.253	0
700.906	0
701.558	0
702.211	0
702.864	0
703.516	0
704.169	0
704.822	0
705.474	0
706.127	0
706.779	0
707.432	0
708.085	0
708.737	0
709.390	0
710.042	0
710.695	0
711.348	0
712.000	0
712.653	0
713.305	0
713.958	0
714.611	0
715.263	0
715.916	0
716.569	0
717.221	0
717.874	0
718.526	0
719.179	0
719.832	0
720.484	0
721.137	0
721.789	0
722.442	0
723.095	0
723.747	0
724.400	0
725.052	0
725.705	0
726.358	0
727.010	0
727.663	0
728.316	0
728.968	0
729.621	0
730.273	0
730.926	0
731.579	0
732.231	0
732.884	0
733.536	0
734.189	0
734.842	0
735.494	0
736.147	0
736.800	0
737.452	0
738.105	0
738.757	0
739.410	0
740.063	0
740.715	0
741.368	0
742.020	0
742.673	0
743.326	0
743.978	0
744.631	0
745.283	0
745.936	0
746.589	0
747.241	0
747.894	0
748.547	0
749.199	0
749.852	0
750.504	0
751.157	0
751.810	0
752.462	0
753.115	0
753.767	0
754.420	0
755.073	0
755.725	0
756.378	0
757.031	0
757.683	0
758.336	0
758.988	0
759.641	0
760.294	0
760.946	0
761.599	0
762.251	0
762.904	0
763.557	0
764.209	0
764.862	0
765.514	0
766.167	0
766.820	0
767.472	0
768.125	0
768.778	0
769.430	0
770.083	0
770.735	0
771.388	0
772.041	0
772.693	0
773.346	0
773.998	0
774.651	0
775.304	0
775.956	0
776.609	0
777.261	0
777.914	0
778.567	0
779.219	0
779.872	0
780.525	0
781.177	0
781.830	0
782.482	0
783.135	0
783.788	0
784.440	0
785.093	0
785.745	0
786.398	0
787.051	0
787.703	0
788.356	0
789.009	0
789.661	0
790.314	0
790.966	0
791.619	0
792.272	0
792.924	0
793.577	0
794.229	0
794.882	0
795.535	0
796.187	0
796.840	0
797.492	0
798.145	0
798.798	0
799.450	0
800.103	0
800.756	0
801.408	0
802.061	0
802.713	0
803.366	0
804.019	0
804.671	0
805.324	0
805.976	0
806.629	0
807.282	0
807.934	0
808.587	0
809.240	0
809.892	0
810.545	0
811.197	0
811.850	0
812.503	0
813.155	0
813.808	0
814.460	0
815.113	0
815.766	0
816.418	0
817.071	0
817.723	0
818.376	0
819.029	0
819.681	0
820.334	0
820.987	0
821.639	0
822.292	0
822.944	0
823.597	0
824.250	0
824.902	0
825.555	0
826.207	0
826.860	0
827.513	0
828.165	0
828.818	0
829.470	0
830.123	0
830.776	0
831.428	0
832.081	0
832.734	0
833.386	0
834.039	0
834.691	0
835.344	0
835.997	0
836.649	0
837.302	0
837.954	0
838.607	0
839.260	0
839.912	0
840.565	0
841.218	0
841.870	0
842.523	0
843.175	0
843.828	0
844.481	0
845.133	0
845.786	0
846.438	0
847.091	0
847.744	0
848.396	0
849.049	0
849.701	0
850.354	0
851.007	0
851.659	0
852.312	0
852.965	0
853.617	0
854.270	0
854.922	0
855.575	0
856.228	0
856.880	0
857.533	0
858.185	0
858.838	0
859.491	0
860.143	0
860.796	0
861.449	0
862.101	0
862.754	0
863.406	0
864.059	0
864.712	0
865.364	0
866.017	0
866.669	0
867.322	0
867.975	0
868.627	0
869.280	0
869.932	0
870.585	0
871.238	0
871.890	0
872.543	0
873.196	0
873.848	0
874.501	0
875.153	0
875.806	0
876.459	0
877.111	0
877.764	0
878.416	0
879.069	0
879.722	0
880.374	0
881.027	0
881.679	0
882.332	0
882.985	0
883.637	0
884.290	0
884.943	0
885.595	0
886.248	0
886.900	0
887.553	0
888.206	0
888.858	0
889.511	0
890.163	0
890.816	0
891.469	0
892.121	0
892.774	0
893.427	0
894.079	0
894.732	0
895.384	0
896.037	0
896.690	0
897.342	0
897.995	0
898.647	0
899.300	0
899.953	0
900.605	0
901.258	0
901.910	0
902.563	0
903.216	0
903.868	0
904.521	0
905.174	0
905.826	0
906.479	0
907.131	0
907.784	0
908.437	0
909.089	0
909.742	0
910.394	0
911.047	0
911.700	0
912.352	0
913.005	0
913.658	0
914.310	0
914.963	0
915.615	0
916.268	0
916.921	0
917.573	0
918.226	0
918.878	0
919.531	0
920.184	0
920.836	0
921.489	0
922.141	0
922.794	0
923.447	0
924.099	0
924.752	0
925.405	0
926.057	0
926.710	0
927.362	0
928.015	0
928.668	0
929.320	0
929.973	0
930.625	0
931.278	0
931.931	0
932.583	0
933.236	0
933.888	0
934.541	0
935.194	0
935.846	0
936.499	0
937.152	0
937.804	0
938.457	0
939.109	0
939.762	0
940.415	0
941.067	0
941.720	0
942.372	0
943.025	0
943.678	0
944.330	0
944.983	0
945.636	0
946.288	0
946.941	0
947.593	0
948.246	0
948.899	0
949.551	0
950.204	0
950.856	0
951.509	0
952.162	0
952.814	0
953.467	0
954.119	0
954.772	0
955.425	0
956.077	0
956.730	0
957.383	0
958.035	0
958.688	0
959.340	0
959.993	0
960.646	0
961.298	0
961.951	0
962.603	0
963.256	0
963.909	0
964.561	0
965.214	0
965.867	0
966.519	0
967.172	0
967.824	0
968.477	0
969.130	0
969.782	0
970.435	0
971.087	0
971.740	0
972.393	0
973.045	0
973.698	0
974.350	0
975.003	0
975.656	0
976.308	0
976.961	0
977.614	0
978.266	0
978.919	0
979.571	0
980.224	0
980.877	0
981.529	0
982.182	0
982.834	0
983.487	0
984.140	0
984.792	0
985.445	0
986.097	0
986.750	0
987.403	0
988.055	0
988.708	0
989.361	0
990.013	0
990.666	0
991.318	0
991.971	0
992.624	0
993.276	0
993.929	0
994.581	0
995.234	0
995.887	0
996.539	0
997.192	0
997.845	0
998.497	0
999.150	0
999.802	0
1000.455	0
1001.108	0
1001.760	0
1002.413	0
1003.065	0
1003.718	0
1004.371	0
1005.023	0
1005.676	0
1006.328	0
1006.981	0
1007.634	0
1008.286	0
1008.939	0
1009.592	0
1010.244	0
1010.897	0
1011.549	0
1012.202	0
1012.855	0
1013.507	0
1014.160	0
1014.812	0
1015.465	0
1016.118	0
1016.770	0
1017.423	0
1018.076	0
1018.728	0
1019.381	0
1020.033	0
1020.686	0
1021.339	0
1021.991	0
1022.644	0
1023.296	0
1023.949	0
1024.602	0
1025.254	0
1025.907	0
1026.559	0
1027.212	0
1027.865	0
1028.517	0
1029.170	0
1029.823	0
1030.475	0
1031.128	0
1031.780	0
1032.433	0
1033.086	0
1033.738	0
1034.391	0
1035.043	0
1035.696	0
1036.349	0
1037.001	0
1037.654	0
1038.306	0
1038.959	0
1039.612	0
1040.264	0
1040.917	0
1041.570	0
1042.222	0
1042.875	0
1043.527	0
1044.180	0
1044.833	0
1045.485	0
1046.138	0
1046.790	0
1047.443	0
1048.096	0
1048.748	0
1049.401	0
1050.054	0
1050.706	0
1051.359	0
1052.011	0
1052.664	0
1053.317	0
1053.969	0
1054.622	0
1055.274	0
1055.927	0
1056.580	0
1057.232	0
1057.885	0
1058.537	0
1059.190	0
1059.843	0
1060.495	0
1061.148	0
1061.801	0
1062.453	0
1063.106	0
1063.758	0
1064.411	0
1065.064	0
1065.716	0
1066.369	0
1067.021	0
1067.674	0
1068.327	0
1068.979	0
1069.632	0
1070.285	0
1070.937	0
1071.590	0
1072.242	0
1072.895	0
1073.548	0
1074.200	0
1074.853	0
1075.505	0
1076.158	0
1076.811	0
1077.463	0
1078.116	0
1078.768	0
1079.421	0
1080.074	0
1080.726	0
1081.379	0
1082.032	0
1082.684	0
1083.337	0
1083.989	0
1084.642	0
1085.295	0
1085.947	0
1086.600	0
1087.252	0
1087.905	0
1088.558	0
1089.210	0
1089.863	0
1090.515	0
1091.168	0
1091.821	0
1092.473	0
1093.126	0
1093.779	0
1094.431	0
1095.084	0
1095.736	0
1096.389	0
1097.042	0
1097.694	0
1098.347	0
1098.999	0
1099.652	0
1100.305	0
1100.957	0
1101.610	0
1102.263	0
1102.915	0
1103.568	0
1104.220	0
1104.873	0
1105.526	0
1106.178	0
1106.831	0
1107.483	0
1108.136	0
1108.789	0
1109.441	0
1110.094	0
1110.746	0
1111.399	0
1112.052	0
1112.704	0
1113.357	0
1114.010	0
1114.662	0
1115.315	0
1115.967	0
1116.620	0
1117.273	0
1117.925	0
1118.578	0
1119.230	0
1119.883	0
1120.536	0
1121.188	0
1121.841	0
1122.494	0
1123.146	0
1123.799	0
1124.451	0
1125.104	0
1125.757	0
1126.409	0
1127.062	0
1127.714	0
1128.367	0
1129.020	0
1129.672	0
1130.325	0
1130.977	0
1131.630	0
1132.283	0
1132.935	0
1133.588	0
1134.241	0
1134.893	0
1135.546	0
1136.198	0
1136.851	0
1137.504	0
1138.156	0
1138.809	0
1139.461	0
1140.114	0
1140.767	0
1141.419	0
1142.072	0
1142.725	0
1143.377	0
1144.030	0
1144.682	0
1145.335	0
1145.988	0
1146.640	0
1147.293	0
1147.945	0
1148.598	0
1149.251	0
1149.903	0
1150.556	0
1151.208	0
1151.861	0
1152.514	0
1153.166	0
1153.819	0
1154.472	0
1155.124	0
1155.777	0
1156.429	0
1157.082	0
1157.735	0
1158.387	0
1159.040	0
1159.692	0
1160.345	0
1160.998	0
1161.650	0
1162.303	0
1162.955	0
1163.608	0
1164.261	0
1164.913	0
1165.566	0
1166.219	0
1166.871	0
1167.524	0
1168.176	0
1168.829	0
1169.482	0
1170.134	0
1170.787	0
1171.439	0
1172.092	0
1172.745	0
1173.397	0
1174.050	0
1174.703	0
1175.355	0
1176.008	0
1176.660	0
1177.313	0
1177.966	0
1178.618	0
1179.271	0
1179.923	0
1180.576	0
1181.229	0
1181.881	0
1182.534	0
1183.186	0
1183.839	0
1184.492	0
1185.144	0
1185.797	0
1186.450	0
1187.102	0
1187.755	0
1188.407	0
1189.060	0
1189.713	0
1190.365	0
1191.018	0
1191.670	0
1192.323	0
1192.976	0
1193.628	0
1194.281	0
1194.934	0
1195.586	0
1196.239	0
1196.891	0
1197.544	0
1198.197	0
1198.849	0
1199.502	0
1200.154	0
1200.807	0
1201.460	0
1202.112	0
1202.765	0
1203.417	0
1204.070	0
1204.723	0
1205.375	0
1206.028	0
1206.681	0
1207.333	0
1207.986	0
1208.638	0
1209.291	0
1209.944	0
1210.596	0
1211.249	0
1211.901	0
1212.554	0
1213.207	0
1213.859	0
1214.512	0
1215.164	0
1215.817	0
1216.470	0
1217.122	0
1217.775	0
1218.428	0
1219.080	0
1219.733	0
1220.385	0
1221.038	0
1221.691	0
1222.343	0
1222.996	0
1223.648	0
1224.301	0
1224.954	0
1225.606	0
1226.259	0
1226.912	0
1227.564	0
1228.217	0
1228.869	0
1229.522	0
1230.175	0
1230.827	0
1231.480	0
1232.132	0
1232.785	0
1233.438	0
1234.090	0
1234.743	0
1235.395	0
1236.048	0
1236.701	0
1237.353	0
1238.006	0
1238.659	0
1239.311	0
1239.964	0
1240.616	0
1241.269	0
1241.922	0
1242.574	0
1243.227	0
1243.879	0
1244.532	0
1245.185	0
1245.837	0
1246.490	0
1247.143	0
1247.795	0
1248.448	0
1249.100	0
1249.753	0
1250.406	0
1251.058	0
1251.711	0
1252.363	0
1253.016	0
1253.669	0
1254.321	0
1254.974	0
1255.626	0
1256.279	0
1256.932	0
1257.584	0
1258.237	0
1258.890	0
1259.542	0
1260.195	0
1260.847	0
1261.500	0
1262.153	0
1262.805	0
1263.458	0
1264.110	0
1264.763	0
1265.416	0
1266.068	0
1266.721	0
1267.373	0
1268.026	0
1268.679	0
1269.331	0
1269.984	0
1270.637	0
1271.289	0
1271.942	0
1272.594	0
1273.247	0
1273.900	0
1274.552	0
1275.205	0
1275.857	0
1276.510	0
1277.163	0
1277.815	0
1278.468	0
1279.121	0
1279.773	0
1280.426	0
1281.078	0
1281.731	0
1282.384	0
1283.036	0
1283.689	0
1284.341	0
1284.994	0
1285.647	0
1286.299	0
1286.952	0
1287.604	0
1288.257	0
1288.910	0
1289.562	0
1290.215	0
1290.868	0
1291.520	0
1292.173	0
1292.825	0
1293.478	0
1294.131	0
1294.783	0
1295.436	0
1296.088	0
1296.741	0
1297.394	0
1298.046	0
1298.699	0
1299.352	0
1300.004	0
1300.657	0
1301.309	0
1301.962	0
1302.615	0
1303.267	0
1303.920	0
1304.572	0
1305.225	0
1305.878	0
1306.530	0
1307.183	0
1307.835	0
1308.488	0
1309.141	0
1309.793	0
1310.446	0
1311.099	0
1311.751	0
1312.404	0
1313.056	0
1313.709	0
1314.362	0
1315.014	0
1315.667	0
1316.319	0
1316.972	0
1317.625	0
1318.277	0
1318.930	0
1319.582	0
1320.235	0
1320.888	0
1321.540	0
1322.193	0
1322.846	0
1323.498	0
1324.151	0
1324.803	0
1325.456	0
1326.109	0
1326.761	0
1327.414	0
1328.066	0
1328.719	0
1329.372	0
1330.024	0
1330.677	0
1331.330	0
1331.982	0
1332.635	0
1333.287	0
1333.940	0
1334.593	0
1335.245	0
1335.898	0
1336.550	0
1337.203	0
1337.856	0
1338.508	0
1339.161	0
1339.813	0
1340.466	0
1341.119	0
1341.771	0
1342.424	0
1343.077	0
1343.729	0
1344.382	0
1345.034	0
1345.687	0
1346.340	0
1346.992	0
1347.645	0
1348.297	0
1348.950	0
1349.603	0
1350.255	0
1350.908	0
1351.561	0
1352.213	0
1352.866	0
1353.518	0
1354.171	0
1354.824	0
1355.476	0
1356.129	0
1356.781	0
1357.434	0
1358.087	0
1358.739	0
1359.392	0
1360.044	0
1360.697	0
1361.350	0
1362.002	0
1362.655	0
1363.308	0
1363.960	0
1364.613	0
1365.265	0
1365.918	0
1366.571	0
1367.223	0
1367.876	0
1368.528	0
1369.181	0
1369.834	0
1370.486	0
1371.139	0
1371.791	0
1372.444	0
1373.097	0
1373.749	0
1374.402	0
1375.055	0
1375.707	0
1376.360	0
1377.012	0
1377.665	0
1378.318	0
1378.970	0
1379.623	0
1380.275	0
1380.928	0
1381.581	0
1382.233	0
1382.886	0
1383.539	0
1384.191	0
1384.844	0
1385.496	0
1386.149	0
1386.802	0
1387.454	0
1388.107	0
1388.759	0
1389.412	0
1390.065	0
1390.717	0
1391.370	0
1392.022	0
1392.675	0
1393.328	0
1393.980	0
1394.633	0
1395.286	0
1395.938	0
1396.591	0
1397.243	0
1397.896	0
1398.549	0
1399.201	0
1399.854	0
1400.506	0
1401.159	0
1401.812	0
1402.464	0
1403.117	0
1403.770	0
1404.422	0
1405.075	0
1405.727	0
1406.380	0
1407.033	0
1407.685	0
1408.338	0
1408.990	0
1409.643	0
1410.296	0
1410.948	0
1411.601	0
1412.253	0
1412.906	0
1413.559	0
1414.211	0
1414.864	0
1415.517	0
1416.169	0
1416.822	0
1417.474	0
1418.127	0
1418.780	0
1419.432	0
1420.085	0
1420.737	0
1421.390	0
1422.043	0
1422.695	0
1423.348	0
1424.000	0
1424.653	0
1425.306	0
1425.958	0
1426.611	0
1427.264	0
1427.916	0
1428.569	0
1429.221	0
1429.874	0
1430.527	0
1431.179	0
1431.832	0
1432.484	0
1433.137	0
1433.790	0
1434.442	0
1435.095	0
1435.748	0
1436.400	0
1437.053	0
